	356.6559470459118	568.3944462227913
	308.1089834461313	554.5986029815256
	263.0259854582037	509.03973843058355
	233.44509100054864	447.7772438073041
	233.98097676970912	339.5197777574538
	244.2313997622096	269.3530386866655
	268.64206831900486	203.19901225535034
	438.1920385952075	192.45128726906898
	474.602261295043	263.9984680812146
	486.1345230473751	336.35590817633073
	484.8183875983171	448.8318670010118
	450.40165995975855	509.88429440278037
	417.1081488933601	547.7778489116517
	229.62958432412648	405.8838714102799
	217.17131196268514	367.51873742454734
	214.15320331077368	326.5642034022316
	203.22542070605442	237.15702167550762
	241.87350237790378	157.37004453032114
	290.1117957746479	114.00618483629046
	435.41829385403327	105.3548449789647
	494.0956420340222	169.21956740442658
	521.082849368941	247.36028672032194
	502.90989116517284	317.582757911103
	507.1669677153831	360.3078585147247
	491.34761980976765	398.36003521126764
	358.0621113041887	318.77885494786904
	357.83489573806474	398.9345047558076
	322.01200384122916	397.6955368575087
	398.4164532650447	397.8327236144138
	359.12102158404974	441.86535200192634
	303.0802313883299	450.83396972745567
	336.64811596853843	468.6896835558808
	376.6337685202121	469.7057229742089
	411.8993392171208	450.0837296506311
	358.65801627949514	472.0036011523688
	295.83505578928106	316.5195605450887
	421.58815392354114	317.1411880373148
	251.88813563197363	299.9542596488019
	289.20722059630504	280.649510700567
	331.86372782147424	289.8453104993598
	386.11251600512156	286.9515273458936
	436.82017102615686	280.6880944759466
	466.538252240717	304.14274282055976
