	353.16396103896113	169.52326839826833
	343.43722943722946	229.8290043290043
	310.3663419913421	257.0638528138528
	287.0221861471862	323.2056277056277
	320.09307359307365	399.0741341991342
	341.4918831168832	613.0622294372295
	364.836038961039	630.5703463203464
	388.1801948051949	599.4448051948052
	407.63365800865813	566.3739177489178
	411.5243506493507	401.0194805194805
	434.86850649350663	329.0416666666667
	409.5790043290044	251.22781385281382
	376.50811688311694	227.88365800865802
	318.14772727272737	146.17911255411252
	372.61742424242436	81.98268398268397
	427.08712121212125	144.23376623376623
	248.11525974025983	615.0075757575758
	512.6823593073594	609.1715367965369
