	1226.4285714285716	2088.662337662338
	994.5779220779223	1982.136363636364
	700.0649350649353	1656.292207792208
	656.2012987012988	1436.974025974026
	643.6688311688313	1067.2662337662339
	656.2012987012988	791.5519480519481
	806.5909090909092	440.64285714285734
	1495.8766233766237	428.1103896103896
	1640.0	735.1558441558443
	1690.1298701298701	1004.6038961038962
	1740.2597402597403	1430.7077922077924
	1696.3961038961043	1693.8896103896104
	1489.61038961039	1963.3376623376626
	631.1363636363637	1386.844155844156
	612.3376623376626	1261.5194805194806
	581.0064935064936	1098.5974025974026
	493.27922077922085	766.487012987013
	681.2662337662339	296.51948051948057
	1107.37012987013	177.46103896103887
	1514.6753246753246	189.99350649350663
	1771.5909090909095	497.03896103896113
	1827.9870129870133	804.0844155844156
	1746.5259740259744	1042.2012987012988
	1752.792207792208	1192.5909090909092
	1746.5259740259744	1368.0454545454547
	1163.766233766234	979.5389610389611
	1176.2987012987014	1330.4480519480521
	1000.8441558441559	1299.1168831168832
	1376.818181818182	1274.051948051948
	1182.564935064935	1487.1038961038962
	888.0519480519481	1518.4350649350652
	1113.6363636363637	1687.6233766233768
	1320.4220779220782	1675.0909090909092
	1508.409090909091	1499.6363636363637
	1226.4285714285716	1687.6233766233768
	931.9155844155846	1004.6038961038962
	1426.9480519480521	979.5389610389611
	662.4675324675327	935.6753246753249
	825.3896103896104	854.2142857142858
	1025.909090909091	854.2142857142858
	1289.0909090909095	829.1493506493507
	1470.8116883116886	797.818181818182
	1665.064935064935	885.5454545454547
